x,z,z_scaled,kernel,globalmax,horizons,environment,id,trials,agent,Edistance
20,100,76,28,71,10,rough,29,4,human,0
20,99,75,28,71,10,rough,29,5,human,0
20,101,77,28,71,10,rough,29,6,human,0
20,98,75,28,71,10,rough,29,7,human,0
20,100,76,28,71,10,rough,29,8,human,0
20,99,75,28,71,10,rough,29,9,human,0
20,100,76,28,71,10,rough,29,10,human,0
0,83,71,21,80,5,rough,29,0,human,-1
1,66,58,21,80,5,rough,29,1,human,1
0,82,71,21,80,5,rough,29,2,human,1
0,83,71,21,80,5,rough,29,3,human,0
0,83,71,21,80,5,rough,29,4,human,0
0,83,71,21,80,5,rough,29,5,human,0
22,29,25,31,68,10,rough,29,0,human,-1
17,63,48,31,68,10,rough,29,1,human,5
14,16,16,31,68,10,rough,29,2,human,3
16,41,33,31,68,10,rough,29,3,human,2
19,69,52,31,68,10,rough,29,4,human,3
20,68,51,31,68,10,rough,29,5,human,1
18,71,53,31,68,10,rough,29,6,human,2
18,70,53,31,68,10,rough,29,7,human,0
18,73,55,31,68,10,rough,29,8,human,0
18,72,54,31,68,10,rough,29,9,human,0
18,71,53,31,68,10,rough,29,10,human,0
9,47,38,11,70,5,rough,29,0,human,-1
14,34,29,11,70,5,rough,29,1,human,5
20,62,48,11,70,5,rough,29,2,human,6
22,90,68,11,70,5,rough,29,3,human,2
23,55,44,11,70,5,rough,29,4,human,1
22,90,68,11,70,5,rough,29,5,human,1
11,20,20,2,75,10,rough,29,0,human,-1
18,21,21,2,75,10,rough,29,1,human,7
26,46,40,2,75,10,rough,29,2,human,8
5,65,54,2,75,10,rough,29,3,human,21
4,34,31,2,75,10,rough,29,4,human,1
6,96,77,2,75,10,rough,29,5,human,2
6,93,75,2,75,10,rough,29,6,human,0
6,93,75,2,75,10,rough,29,7,human,0
6,95,76,2,75,10,rough,29,8,human,0
6,94,76,2,75,10,rough,29,9,human,0
6,94,76,2,75,10,rough,29,10,human,0
11,-1,4,38,73,5,rough,29,0,human,-1
16,69,55,38,73,5,rough,29,1,human,5
17,41,35,38,73,5,rough,29,2,human,1
15,93,73,38,73,5,rough,29,3,human,2
15,94,74,38,73,5,rough,29,4,human,0
15,93,73,38,73,5,rough,29,5,human,0
26,51,37,27,63,10,rough,29,0,human,-1
21,18,16,27,63,10,rough,29,1,human,5
15,62,44,27,63,10,rough,29,2,human,6
10,45,33,27,63,10,rough,29,3,human,5
13,13,13,27,63,10,rough,29,4,human,3
14,41,31,27,63,10,rough,29,5,human,1
16,76,53,27,63,10,rough,29,6,human,2
17,100,68,27,63,10,rough,29,7,human,1
18,84,58,27,63,10,rough,29,8,human,1
17,101,69,27,63,10,rough,29,9,human,1
17,102,69,27,63,10,rough,29,10,human,0
5,29,28,38,78,10,rough,30,0,human,12
21,70,60,38,78,10,rough,30,1,human,16
21,68,58,38,78,10,rough,30,2,human,0
22,57,49,38,78,10,rough,30,3,human,1
20,19,20,38,78,10,rough,30,4,human,2
21,70,60,38,78,10,rough,30,5,human,1
21,73,62,38,78,10,rough,30,6,human,0
21,71,60,38,78,10,rough,30,7,human,0
21,71,60,38,78,10,rough,30,8,human,0
21,71,60,38,78,10,rough,30,9,human,0
21,72,61,38,78,10,rough,30,10,human,0
2,17,17,5,69,5,rough,30,0,human,-1
24,40,33,5,69,5,rough,30,1,human,22
14,82,62,5,69,5,rough,30,2,human,10
14,80,60,5,69,5,rough,30,3,human,0
14,81,61,5,69,5,rough,30,4,human,0
14,81,61,5,69,5,rough,30,5,human,0
27,50,37,3,64,10,rough,30,0,human,-1
14,67,48,3,64,10,rough,30,1,human,13
4,36,28,3,64,10,rough,30,2,human,10
8,58,42,3,64,10,rough,30,3,human,4
21,73,52,3,64,10,rough,30,4,human,13
23,41,31,3,64,10,rough,30,5,human,2
20,49,36,3,64,10,rough,30,6,human,3
21,74,52,3,64,10,rough,30,7,human,1
21,74,52,3,64,10,rough,30,8,human,0
21,71,50,3,64,10,rough,30,9,human,0
21,72,51,3,64,10,rough,30,10,human,0
6,31,25,24,63,5,rough,30,0,human,-1
22,39,30,24,63,5,rough,30,1,human,16
15,9,11,24,63,5,rough,30,2,human,7
1,41,31,24,63,5,rough,30,3,human,14
27,49,36,24,63,5,rough,30,4,human,26
10,26,21,24,63,5,rough,30,5,human,17
28,49,39,15,70,10,rough,30,0,human,-1
15,41,34,15,70,10,rough,30,1,human,13
5,72,55,15,70,10,rough,30,2,human,10
5,71,55,15,70,10,rough,30,3,human,0
5,71,55,15,70,10,rough,30,4,human,0
5,72,55,15,70,10,rough,30,5,human,0
5,72,55,15,70,10,rough,30,6,human,0
5,72,55,15,70,10,rough,30,7,human,0
5,68,53,15,70,10,rough,30,8,human,0
5,72,55,15,70,10,rough,30,9,human,0
5,70,54,15,70,10,rough,30,10,human,0
3,62,45,23,64,5,rough,30,0,human,-1
11,57,41,23,64,5,rough,30,1,human,8
19,43,33,23,64,5,rough,30,2,human,8
24,101,70,23,64,5,rough,30,3,human,5
24,99,68,23,64,5,rough,30,4,human,0
24,102,70,23,64,5,rough,30,5,human,0
13,96,76,16,74,10,rough,30,0,human,-1
13,98,78,16,74,10,rough,30,1,human,0
13,97,77,16,74,10,rough,30,2,human,0
13,98,78,16,74,10,rough,30,3,human,0
13,98,78,16,74,10,rough,30,4,human,0
13,99,78,16,74,10,rough,30,5,human,0
13,98,78,16,74,10,rough,30,6,human,0
13,99,78,16,74,10,rough,30,7,human,0
13,98,78,16,74,10,rough,30,8,human,0
13,98,78,16,74,10,rough,30,9,human,0
13,97,77,16,74,10,rough,30,10,human,0
9,9,11,7,65,5,rough,30,0,human,-1
24,41,32,7,65,5,rough,30,1,human,15
17,47,36,7,65,5,rough,30,2,human,7
4,11,12,7,65,5,rough,30,3,human,13
27,24,21,7,65,5,rough,30,4,human,23
13,71,51,7,65,5,rough,30,5,human,14
3,42,31,36,63,10,rough,30,0,human,-1
15,77,54,36,63,10,rough,30,1,human,12
15,78,54,36,63,10,rough,30,2,human,0
15,79,55,36,63,10,rough,30,3,human,0
15,77,54,36,63,10,rough,30,4,human,0
15,78,54,36,63,10,rough,30,5,human,0
15,78,54,36,63,10,rough,30,6,human,0
15,77,54,36,63,10,rough,30,7,human,0
15,78,54,36,63,10,rough,30,8,human,0
15,78,54,36,63,10,rough,30,9,human,0
15,78,54,36,63,10,rough,30,10,human,0
2,27,24,19,69,5,rough,30,0,human,-1
15,56,44,19,69,5,rough,30,1,human,13
24,31,26,19,69,5,rough,30,2,human,9
8,50,40,19,69,5,rough,30,3,human,16
29,51,40,19,69,5,rough,30,4,human,21
11,88,66,19,69,5,rough,30,5,human,18
24,46,37,33,70,10,rough,30,0,human,-1
15,62,48,33,70,10,rough,30,1,human,9
6,38,32,33,70,10,rough,30,2,human,9
15,62,48,33,70,10,rough,30,3,human,9
15,65,51,33,70,10,rough,30,4,human,0
15,62,48,33,70,10,rough,30,5,human,0
15,63,49,33,70,10,rough,30,6,human,0
15,64,50,33,70,10,rough,30,7,human,0
15,62,48,33,70,10,rough,30,8,human,0
15,61,48,33,70,10,rough,30,9,human,0
15,62,48,33,70,10,rough,30,10,human,0
22,38,30,4,66,5,rough,30,0,human,-1
15,17,16,4,66,5,rough,30,1,human,7
5,40,31,4,66,5,rough,30,2,human,10
10,63,47,4,66,5,rough,30,3,human,5
26,55,41,4,66,5,rough,30,4,human,16
10,60,45,4,66,5,rough,30,5,human,16
9,5,9,37,72,10,rough,30,0,human,-1
17,68,54,37,72,10,rough,30,1,human,8
17,69,55,37,72,10,rough,30,2,human,0
17,69,55,37,72,10,rough,30,3,human,0
17,68,54,37,72,10,rough,30,4,human,0
17,68,54,37,72,10,rough,30,5,human,0
17,70,55,37,72,10,rough,30,6,human,0
17,70,55,37,72,10,rough,30,7,human,0
17,70,55,37,72,10,rough,30,8,human,0
17,70,55,37,72,10,rough,30,9,human,0
17,68,54,37,72,10,rough,30,10,human,0
21,43,35,2,70,5,rough,30,0,human,-1
8,69,53,2,70,5,rough,30,1,human,13
8,72,55,2,70,5,rough,30,2,human,0
8,70,54,2,70,5,rough,30,3,human,0
8,71,55,2,70,5,rough,30,4,human,0
8,72,55,2,70,5,rough,30,5,human,0
9,70,52,6,67,10,rough,30,0,human,-1
9,68,51,6,67,10,rough,30,1,human,0
9,72,53,6,67,10,rough,30,2,human,0
9,70,52,6,67,10,rough,30,3,human,0
9,70,52,6,67,10,rough,30,4,human,0
9,70,52,6,67,10,rough,30,5,human,0
9,70,52,6,67,10,rough,30,6,human,0
9,69,51,6,67,10,rough,30,7,human,0
9,69,51,6,67,10,rough,30,8,human,0
9,70,52,6,67,10,rough,30,9,human,0
9,70,52,6,67,10,rough,30,10,human,0
22,27,26,31,76,5,rough,30,0,human,-1
9,0,5,31,76,5,rough,30,1,human,13
3,49,42,31,76,5,rough,30,2,human,6
3,50,43,31,76,5,rough,30,3,human,0
3,49,42,31,76,5,rough,30,4,human,0
3,50,43,31,76,5,rough,30,5,human,0
7,9,11,20,64,5,smooth,31,0,human,4
16,44,33,20,64,5,smooth,31,1,human,9
24,55,40,20,64,5,smooth,31,2,human,8
27,42,32,20,64,5,smooth,31,3,human,3
25,52,38,20,64,5,smooth,31,4,human,2
23,63,45,20,64,5,smooth,31,5,human,2
1,21,21,24,75,10,smooth,31,0,human,-1
24,58,49,24,75,10,smooth,31,1,human,23
23,61,51,24,75,10,smooth,31,2,human,1
22,66,55,24,75,10,smooth,31,3,human,1
21,71,58,24,75,10,smooth,31,4,human,1
20,77,63,24,75,10,smooth,31,5,human,1
18,64,53,24,75,10,smooth,31,6,human,2
19,73,60,24,75,10,smooth,31,7,human,1
20,77,63,24,75,10,smooth,31,8,human,1
20,75,61,24,75,10,smooth,31,9,human,0
21,73,60,24,75,10,smooth,31,10,human,1
15,0,5,4,71,5,smooth,31,0,human,-1
2,85,65,4,71,5,smooth,31,1,human,13
3,88,67,4,71,5,smooth,31,2,human,1
4,76,59,4,71,5,smooth,31,3,human,1
1,75,58,4,71,5,smooth,31,4,human,3
3,88,67,4,71,5,smooth,31,5,human,2
19,42,34,22,70,10,smooth,31,0,human,-1
5,0,5,22,70,10,smooth,31,1,human,14
26,31,27,22,70,10,smooth,31,2,human,21
13,53,42,22,70,10,smooth,31,3,human,13
11,98,74,22,70,10,smooth,31,4,human,2
10,101,76,22,70,10,smooth,31,5,human,1
9,95,72,22,70,10,smooth,31,6,human,1
10,101,76,22,70,10,smooth,31,7,human,1
10,98,74,22,70,10,smooth,31,8,human,0
11,95,72,22,70,10,smooth,31,9,human,1
10,99,74,22,70,10,smooth,31,10,human,1
4,47,43,34,80,5,smooth,31,0,human,-1
7,42,39,34,80,5,smooth,31,1,human,3
20,2,7,34,80,5,smooth,31,2,human,13
11,71,62,34,80,5,smooth,31,3,human,9
12,94,80,34,80,5,smooth,31,4,human,1
13,99,84,34,80,5,smooth,31,5,human,1
1,0,5,27,69,10,smooth,31,0,human,-1
17,87,65,27,69,10,smooth,31,1,human,16
18,85,64,27,69,10,smooth,31,2,human,1
16,79,60,27,69,10,smooth,31,3,human,2
24,77,58,27,69,10,smooth,31,4,human,8
23,68,52,27,69,10,smooth,31,5,human,1
25,94,70,27,69,10,smooth,31,6,human,2
26,101,75,27,69,10,smooth,31,7,human,1
27,91,68,27,69,10,smooth,31,8,human,1
26,102,75,27,69,10,smooth,31,9,human,1
26,101,75,27,69,10,smooth,31,10,human,0
21,22,22,13,76,5,smooth,31,0,human,-1
7,25,24,13,76,5,smooth,31,1,human,14
14,53,45,13,76,5,smooth,31,2,human,7
27,100,81,13,76,5,smooth,31,3,human,13
28,89,73,13,76,5,smooth,31,4,human,1
26,100,81,13,76,5,smooth,31,5,human,2
7,79,60,15,70,10,smooth,31,0,human,-1
6,97,73,15,70,10,smooth,31,1,human,1
5,99,74,15,70,10,smooth,31,2,human,1
4,86,65,15,70,10,smooth,31,3,human,1
5,100,75,15,70,10,smooth,31,4,human,1
5,99,74,15,70,10,smooth,31,5,human,0
6,95,72,15,70,10,smooth,31,6,human,1
5,99,74,15,70,10,smooth,31,7,human,1
5,99,74,15,70,10,smooth,31,8,human,0
5,102,76,15,70,10,smooth,31,9,human,0
5,101,76,15,70,10,smooth,31,10,human,0
17,80,53,1,60,5,smooth,31,0,human,-1
6,83,55,1,60,5,smooth,31,1,human,11
3,76,51,1,60,5,smooth,31,2,human,3
11,55,38,1,60,5,smooth,31,3,human,8
24,96,63,1,60,5,smooth,31,4,human,13
27,14,13,1,60,5,smooth,31,5,human,3
25,60,43,38,63,10,smooth,31,0,human,-1
9,27,22,38,63,10,smooth,31,1,human,16
2,40,30,38,63,10,smooth,31,2,human,7
29,92,63,38,63,10,smooth,31,3,human,27
17,81,56,38,63,10,smooth,31,4,human,12
14,76,53,38,63,10,smooth,31,5,human,3
20,12,13,38,63,10,smooth,31,6,human,6
16,98,67,38,63,10,smooth,31,7,human,4
15,100,68,38,63,10,smooth,31,8,human,1
16,100,68,38,63,10,smooth,31,9,human,1
16,101,69,38,63,10,smooth,31,10,human,0
8,67,47,25,62,5,smooth,31,0,human,-1
22,5,8,25,62,5,smooth,31,1,human,14
12,53,38,25,62,5,smooth,31,2,human,10
4,72,50,25,62,5,smooth,31,3,human,8
3,85,58,25,62,5,smooth,31,4,human,1
2,100,67,25,62,5,smooth,31,5,human,1
3,56,44,2,70,10,smooth,31,0,human,-1
24,15,16,2,70,10,smooth,31,1,human,21
29,22,20,2,70,10,smooth,31,2,human,5
6,-1,4,2,70,10,smooth,31,3,human,23
14,44,36,2,70,10,smooth,31,4,human,8
16,48,39,2,70,10,smooth,31,5,human,2
20,28,25,2,70,10,smooth,31,6,human,4
10,29,25,2,70,10,smooth,31,7,human,10
4,35,30,2,70,10,smooth,31,8,human,6
0,102,76,2,70,10,smooth,31,9,human,4
1,101,76,2,70,10,smooth,31,10,human,1
5,37,28,6,63,5,smooth,31,0,human,-1
26,45,33,6,63,5,smooth,31,1,human,21
29,22,19,6,63,5,smooth,31,2,human,3
0,9,11,6,63,5,smooth,31,3,human,29
14,100,68,6,63,5,smooth,31,4,human,14
15,88,60,6,63,5,smooth,31,5,human,1
12,35,32,29,78,10,smooth,31,0,human,-1
22,59,51,29,78,10,smooth,31,1,human,10
24,34,32,29,78,10,smooth,31,2,human,2
23,54,47,29,78,10,smooth,31,3,human,1
21,56,49,29,78,10,smooth,31,4,human,2
3,86,72,29,78,10,smooth,31,5,human,18
2,53,46,29,78,10,smooth,31,6,human,1
4,100,83,29,78,10,smooth,31,7,human,2
5,80,67,29,78,10,smooth,31,8,human,1
4,102,85,29,78,10,smooth,31,9,human,1
4,100,83,29,78,10,smooth,31,10,human,0
5,35,32,36,76,5,smooth,31,0,human,-1
25,10,13,36,76,5,smooth,31,1,human,20
14,57,48,36,76,5,smooth,31,2,human,11
13,73,60,36,76,5,smooth,31,3,human,1
12,94,76,36,76,5,smooth,31,4,human,1
11,100,81,36,76,5,smooth,31,5,human,1
13,64,45,23,62,10,smooth,31,0,human,-1
23,11,12,23,62,10,smooth,31,1,human,10
29,69,48,23,62,10,smooth,31,2,human,6
0,38,29,23,62,10,smooth,31,3,human,29
12,56,40,23,62,10,smooth,31,4,human,12
15,56,40,23,62,10,smooth,31,5,human,3
5,42,31,23,62,10,smooth,31,6,human,10
6,37,28,23,62,10,smooth,31,7,human,1
28,89,60,23,62,10,smooth,31,8,human,22
27,102,68,23,62,10,smooth,31,9,human,1
26,83,56,23,62,10,smooth,31,10,human,1
7,91,75,24,77,10,smooth,32,0,human,19
6,65,55,24,77,10,smooth,32,1,human,1
8,100,82,24,77,10,smooth,32,2,human,2
9,93,77,24,77,10,smooth,32,3,human,1
10,75,63,24,77,10,smooth,32,4,human,1
11,61,52,24,77,10,smooth,32,5,human,1
12,48,42,24,77,10,smooth,32,6,human,1
5,35,32,24,77,10,smooth,32,7,human,7
13,34,31,24,77,10,smooth,32,8,human,8
4,7,10,24,77,10,smooth,32,9,human,9
14,22,22,24,77,10,smooth,32,10,human,10
27,98,68,23,64,5,smooth,32,0,human,-1
28,90,63,23,64,5,smooth,32,1,human,1
26,81,57,23,64,5,smooth,32,2,human,2
29,69,49,23,64,5,smooth,32,3,human,3
25,44,33,23,64,5,smooth,32,4,human,4
24,18,17,23,64,5,smooth,32,5,human,1
0,2,6,8,69,10,smooth,32,0,human,-1
5,50,40,8,69,10,smooth,32,1,human,5
12,75,57,8,69,10,smooth,32,2,human,7
19,55,43,8,69,10,smooth,32,3,human,7
24,48,38,8,69,10,smooth,32,4,human,5
13,61,47,8,69,10,smooth,32,5,human,11
11,87,65,8,69,10,smooth,32,6,human,2
10,97,72,8,69,10,smooth,32,7,human,1
9,99,73,8,69,10,smooth,32,8,human,1
8,95,71,8,69,10,smooth,32,9,human,1
7,86,64,8,69,10,smooth,32,10,human,1
5,101,86,15,80,5,smooth,32,0,human,-1
4,88,75,15,80,5,smooth,32,1,human,1
6,98,83,15,80,5,smooth,32,2,human,2
7,80,69,15,80,5,smooth,32,3,human,1
3,72,63,15,80,5,smooth,32,4,human,4
8,61,54,15,80,5,smooth,32,5,human,5
11,69,55,34,73,10,smooth,32,0,human,-1
4,49,41,34,73,10,smooth,32,1,human,7
16,39,33,34,73,10,smooth,32,2,human,12
21,36,31,34,73,10,smooth,32,3,human,5
25,61,50,34,73,10,smooth,32,4,human,4
26,32,28,34,73,10,smooth,32,5,human,1
12,93,73,34,73,10,smooth,32,6,human,14
13,101,79,34,73,10,smooth,32,7,human,1
14,79,63,34,73,10,smooth,32,8,human,1
10,53,44,34,73,10,smooth,32,9,human,4
15,50,42,34,73,10,smooth,32,10,human,5
28,47,34,33,62,5,smooth,32,0,human,-1
3,93,63,33,62,5,smooth,32,1,human,25
4,71,49,33,62,5,smooth,32,2,human,1
2,100,67,33,62,5,smooth,32,3,human,2
1,99,66,33,62,5,smooth,32,4,human,1
0,79,54,33,62,5,smooth,32,5,human,1
29,73,56,17,70,10,smooth,32,0,human,-1
28,82,62,17,70,10,smooth,32,1,human,1
27,76,58,17,70,10,smooth,32,2,human,1
23,41,34,17,70,10,smooth,32,3,human,4
17,23,21,17,70,10,smooth,32,4,human,6
11,50,40,17,70,10,smooth,32,5,human,6
6,1,6,17,70,10,smooth,32,6,human,5
2,85,65,17,70,10,smooth,32,7,human,4
3,71,55,17,70,10,smooth,32,8,human,1
1,93,70,17,70,10,smooth,32,9,human,2
0,100,75,17,70,10,smooth,32,10,human,1
10,68,51,12,67,5,smooth,32,0,human,-1
11,28,24,12,67,5,smooth,32,1,human,1
9,94,68,12,67,5,smooth,32,2,human,2
8,81,59,12,67,5,smooth,32,3,human,1
7,64,48,12,67,5,smooth,32,4,human,1
6,63,47,12,67,5,smooth,32,5,human,1
9,49,39,20,70,10,smooth,32,0,human,-1
3,52,41,20,70,10,smooth,32,1,human,6
13,23,21,20,70,10,smooth,32,2,human,10
18,86,65,20,70,10,smooth,32,3,human,5
19,101,76,20,70,10,smooth,32,4,human,1
20,101,76,20,70,10,smooth,32,5,human,1
21,90,68,20,70,10,smooth,32,6,human,1
22,76,58,20,70,10,smooth,32,7,human,1
17,66,51,20,70,10,smooth,32,8,human,5
23,65,51,20,70,10,smooth,32,9,human,6
24,55,44,20,70,10,smooth,32,10,human,1
29,30,28,30,77,5,smooth,32,0,human,-1
3,67,57,30,77,5,smooth,32,1,human,26
4,43,38,30,77,5,smooth,32,2,human,1
2,91,75,30,77,5,smooth,32,3,human,2
1,100,82,30,77,5,smooth,32,4,human,1
0,100,82,30,77,5,smooth,32,5,human,1
15,82,68,16,77,10,smooth,32,0,human,-1
16,53,46,16,77,10,smooth,32,1,human,1
14,99,81,16,77,10,smooth,32,2,human,2
13,93,77,16,77,10,smooth,32,3,human,1
12,65,55,16,77,10,smooth,32,4,human,1
11,40,36,16,77,10,smooth,32,5,human,1
24,74,62,16,77,10,smooth,32,6,human,13
25,45,40,16,77,10,smooth,32,7,human,1
23,95,78,16,77,10,smooth,32,8,human,2
22,74,62,16,77,10,smooth,32,9,human,1
21,27,26,16,77,10,smooth,32,10,human,1
9,16,17,29,77,5,smooth,32,0,human,-1
3,84,70,29,77,5,smooth,32,1,human,6
2,52,45,29,77,5,smooth,32,2,human,1
4,98,80,29,77,5,smooth,32,3,human,2
5,81,67,29,77,5,smooth,32,4,human,1
6,32,30,29,77,5,smooth,32,5,human,1
10,59,40,37,60,10,smooth,32,0,human,-1
3,76,51,37,60,10,smooth,32,1,human,7
15,69,46,37,60,10,smooth,32,2,human,12
20,79,52,37,60,10,smooth,32,3,human,5
24,69,46,37,60,10,smooth,32,4,human,4
21,75,50,37,60,10,smooth,32,5,human,3
4,80,53,37,60,10,smooth,32,6,human,17
2,75,50,37,60,10,smooth,32,7,human,2
19,81,54,37,60,10,smooth,32,8,human,17
27,32,24,37,60,10,smooth,32,9,human,8
18,87,57,37,60,10,smooth,32,10,human,9
1,98,66,14,62,5,smooth,32,0,human,-1
0,81,55,14,62,5,smooth,32,1,human,1
2,97,65,14,62,5,smooth,32,2,human,2
3,71,49,14,62,5,smooth,32,3,human,1
4,40,30,14,62,5,smooth,32,4,human,1
5,14,14,14,62,5,smooth,32,5,human,1
26,31,25,39,63,10,smooth,32,0,human,-1
3,60,43,39,63,10,smooth,32,1,human,23
8,37,28,39,63,10,smooth,32,2,human,5
13,99,67,39,63,10,smooth,32,3,human,5
14,100,68,39,63,10,smooth,32,4,human,1
15,92,63,39,63,10,smooth,32,5,human,1
12,87,60,39,63,10,smooth,32,6,human,3
11,68,48,39,63,10,smooth,32,7,human,1
16,84,58,39,63,10,smooth,32,8,human,5
17,76,53,39,63,10,smooth,32,9,human,1
18,61,43,39,63,10,smooth,32,10,human,1
11,34,28,11,69,5,smooth,32,0,human,-1
4,63,48,11,69,5,smooth,32,1,human,7
16,51,40,11,69,5,smooth,32,2,human,12
22,-2,4,11,69,5,smooth,32,3,human,6
26,89,66,11,69,5,smooth,32,4,human,4
27,101,75,11,69,5,smooth,32,5,human,1
0,79,67,3,79,5,rough,37,0,human,27
1,77,66,3,79,5,rough,37,1,human,1
2,57,50,3,79,5,rough,37,2,human,1
3,43,39,3,79,5,rough,37,3,human,1
4,38,35,3,79,5,rough,37,4,human,1
5,23,23,3,79,5,rough,37,5,human,1
13,34,32,33,78,10,rough,37,0,human,-1
22,0,5,33,78,10,rough,37,1,human,9
2,55,48,33,78,10,rough,37,2,human,20
1,76,64,33,78,10,rough,37,3,human,1
0,75,64,33,78,10,rough,37,4,human,1
8,49,43,33,78,10,rough,37,5,human,8
6,38,35,33,78,10,rough,37,6,human,2
7,68,58,33,78,10,rough,37,7,human,1
9,57,49,33,78,10,rough,37,8,human,2
10,87,73,33,78,10,rough,37,9,human,1
11,72,61,33,78,10,rough,37,10,human,1
19,47,40,15,74,5,rough,37,0,human,-1
0,98,78,15,74,5,rough,37,1,human,19
1,95,75,15,74,5,rough,37,2,human,1
2,75,61,15,74,5,rough,37,3,human,1
3,100,79,15,74,5,rough,37,4,human,1
4,89,71,15,74,5,rough,37,5,human,1
9,92,78,30,79,10,rough,37,0,human,-1
10,75,64,30,79,10,rough,37,1,human,1
8,37,34,30,79,10,rough,37,2,human,2
11,68,59,30,79,10,rough,37,3,human,3
12,79,67,30,79,10,rough,37,4,human,1
13,41,37,30,79,10,rough,37,5,human,1
3,36,33,30,79,10,rough,37,6,human,10
4,22,22,30,79,10,rough,37,7,human,1
6,40,37,30,79,10,rough,37,8,human,2
17,34,32,30,79,10,rough,37,9,human,11
15,6,10,30,79,10,rough,37,10,human,2
18,71,57,31,73,5,rough,37,0,human,-1
19,69,55,31,73,5,rough,37,1,human,1
17,63,51,31,73,5,rough,37,2,human,2
16,40,34,31,73,5,rough,37,3,human,1
20,68,55,31,73,5,rough,37,4,human,4
21,27,25,31,73,5,rough,37,5,human,1
1,19,18,39,68,10,rough,37,0,human,-1
15,68,51,39,68,10,rough,37,1,human,14
16,99,72,39,68,10,rough,37,2,human,1
17,67,51,39,68,10,rough,37,3,human,1
14,19,18,39,68,10,rough,37,4,human,3
18,26,23,39,68,10,rough,37,5,human,4
19,0,5,39,68,10,rough,37,6,human,1
9,63,48,39,68,10,rough,37,7,human,10
8,64,49,39,68,10,rough,37,8,human,1
10,53,41,39,68,10,rough,37,9,human,2
7,61,46,39,68,10,rough,37,10,human,3
7,1,6,27,62,5,rough,37,0,human,-1
17,99,66,27,62,5,rough,37,1,human,10
18,85,58,27,62,5,rough,37,2,human,1
16,76,52,27,62,5,rough,37,3,human,2
19,81,55,27,62,5,rough,37,4,human,3
20,31,24,27,62,5,rough,37,5,human,1
7,79,59,28,68,10,rough,37,0,human,-1
6,33,27,28,68,10,rough,37,1,human,1
8,93,68,28,68,10,rough,37,2,human,2
9,68,51,28,68,10,rough,37,3,human,1
10,72,54,28,68,10,rough,37,4,human,1
11,44,35,28,68,10,rough,37,5,human,1
16,26,23,28,68,10,rough,37,6,human,5
14,18,17,28,68,10,rough,37,7,human,2
20,101,74,28,68,10,rough,37,8,human,6
21,72,54,28,68,10,rough,37,9,human,1
19,98,72,28,68,10,rough,37,10,human,2
26,53,41,20,67,5,rough,37,0,human,-1
10,70,52,20,67,5,rough,37,1,human,16
11,45,35,20,67,5,rough,37,2,human,1
9,100,72,20,67,5,rough,37,3,human,2
8,50,39,20,67,5,rough,37,4,human,1
6,46,36,20,67,5,rough,37,5,human,2
23,24,23,36,74,10,rough,37,0,human,-1
9,93,74,36,74,10,rough,37,1,human,14
8,69,56,36,74,10,rough,37,2,human,1
10,75,61,36,74,10,rough,37,3,human,2
11,50,42,36,74,10,rough,37,4,human,1
7,62,51,36,74,10,rough,37,5,human,4
6,67,55,36,74,10,rough,37,6,human,1
5,46,39,36,74,10,rough,37,7,human,1
12,47,40,36,74,10,rough,37,8,human,7
13,41,35,36,74,10,rough,37,9,human,1
14,49,41,36,74,10,rough,37,10,human,1
2,27,24,4,71,5,rough,37,0,human,-1
7,49,40,4,71,5,rough,37,1,human,5
8,69,54,4,71,5,rough,37,2,human,1
9,75,58,4,71,5,rough,37,3,human,1
10,61,48,4,71,5,rough,37,4,human,1
11,31,27,4,71,5,rough,37,5,human,1
3,22,19,2,64,10,rough,37,0,human,-1
8,72,51,2,64,10,rough,37,1,human,5
9,54,40,2,64,10,rough,37,2,human,1
7,98,68,2,64,10,rough,37,3,human,2
6,94,65,2,64,10,rough,37,4,human,1
5,66,47,2,64,10,rough,37,5,human,1
4,32,25,2,64,10,rough,37,6,human,1
13,43,33,2,64,10,rough,37,7,human,9
10,67,48,2,64,10,rough,37,8,human,3
11,21,18,2,64,10,rough,37,9,human,1
15,0,5,2,64,10,rough,37,10,human,4
19,25,25,38,80,5,rough,37,0,human,-1
14,65,57,38,80,5,rough,37,1,human,5
15,96,82,38,80,5,rough,37,2,human,1
16,69,60,38,80,5,rough,37,3,human,1
17,40,37,38,80,5,rough,37,4,human,1
13,49,44,38,80,5,rough,37,5,human,4
19,27,21,34,60,10,rough,37,0,human,-1
9,1,6,34,60,10,rough,37,1,human,10
13,3,7,34,60,10,rough,37,2,human,4
16,63,43,34,60,10,rough,37,3,human,3
17,75,50,34,60,10,rough,37,4,human,1
18,27,21,34,60,10,rough,37,5,human,1
15,7,9,34,60,10,rough,37,6,human,3
2,44,31,34,60,10,rough,37,7,human,13
4,31,24,34,60,10,rough,37,8,human,2
6,101,66,34,60,10,rough,37,9,human,2
7,83,55,34,60,10,rough,37,10,human,1
20,24,22,13,69,5,rough,37,0,human,-1
10,38,31,13,69,5,rough,37,1,human,10
6,9,11,13,69,5,rough,37,2,human,4
8,78,59,13,69,5,rough,37,3,human,2
9,12,13,13,69,5,rough,37,4,human,1
7,94,70,13,69,5,rough,37,5,human,2
1,77,64,8,76,10,rough,37,0,human,-1
