,trials,x,z,kernel,environment,agent,grid,horizons
0,2,28,27.845329185908806,10,smooth,random,8,5
0,3,29,29.846978454429184,10,smooth,random,8,5
0,4,16,91.70398153373465,10,smooth,random,8,5
0,5,3,63.91426995242028,10,smooth,random,8,5
0,1,8,41.41918248262921,10,smooth,random,9,5
0,2,20,27.50810181162411,10,smooth,random,9,5
0,3,2,59.78147399985966,10,smooth,random,9,5
0,4,5,44.58906138516844,10,smooth,random,9,5
0,5,13,40.923784017282,10,smooth,random,9,5
0,1,25,59.42687846225974,11,smooth,random,0,5
0,2,7,63.4919768891561,11,smooth,random,0,5
0,3,23,2.8077877822841644,11,smooth,random,0,5
0,4,8,58.08934593261377,11,smooth,random,0,5
0,5,26,88.58239349719894,11,smooth,random,0,5
0,1,6,60.41282272719008,11,smooth,random,1,5
0,2,15,49.69839980667562,11,smooth,random,1,5
0,3,0,49.13832349223626,11,smooth,random,1,5
0,4,18,53.45222037205756,11,smooth,random,1,5
0,5,17,53.695276741978596,11,smooth,random,1,5
0,1,25,59.42687846225974,11,smooth,random,2,5
0,2,29,92.85547629532628,11,smooth,random,2,5
0,3,15,49.69839980667562,11,smooth,random,2,5
0,4,2,69.70397243369723,11,smooth,random,2,5
0,5,21,17.01961072930034,11,smooth,random,2,5
0,1,17,53.695276741978596,11,smooth,random,3,5
0,2,26,88.58239349719894,11,smooth,random,3,5
0,3,19,51.29970642778,11,smooth,random,3,5
0,4,12,47.68437989224892,11,smooth,random,3,5
0,5,2,69.70397243369723,11,smooth,random,3,5
0,1,14,52.199829196022165,11,smooth,random,4,5
0,2,24,25.50248281860953,11,smooth,random,4,5
0,3,23,2.8077877822841644,11,smooth,random,4,5
0,4,12,47.68437989224892,11,smooth,random,4,5
0,5,26,88.58239349719894,11,smooth,random,4,5
0,1,0,49.13832349223626,11,smooth,random,5,5
0,2,23,2.8077877822841644,11,smooth,random,5,5
0,3,11,34.288264666096154,11,smooth,random,5,5
0,4,9,42.667508623071804,11,smooth,random,5,5
0,5,22,0.0,11,smooth,random,5,5
0,1,0,49.13832349223626,11,smooth,random,6,5
0,2,13,54.82240170044905,11,smooth,random,6,5
0,3,12,47.68437989224892,11,smooth,random,6,5
0,4,10,30.41842127512766,11,smooth,random,6,5
0,5,15,49.69839980667562,11,smooth,random,6,5
0,1,4,62.62187815033595,11,smooth,random,7,5
0,2,11,34.288264666096154,11,smooth,random,7,5
0,3,15,49.69839980667562,11,smooth,random,7,5
0,4,19,51.29970642778,11,smooth,random,7,5
0,5,24,25.50248281860953,11,smooth,random,7,5
0,1,19,51.29970642778,11,smooth,random,8,5
0,2,18,53.45222037205756,11,smooth,random,8,5
0,3,25,59.42687846225974,11,smooth,random,8,5
0,4,25,59.42687846225974,11,smooth,random,8,5
0,5,20,39.41263214020803,11,smooth,random,8,5
0,1,4,62.62187815033595,11,smooth,random,9,5
0,2,10,30.41842127512766,11,smooth,random,9,5
0,3,26,88.58239349719894,11,smooth,random,9,5
0,4,27,100.0,11,smooth,random,9,5
0,5,8,58.08934593261377,11,smooth,random,9,5
0,1,19,51.486680874592615,12,smooth,random,0,5
0,2,15,99.07425563928741,12,smooth,random,0,5
0,3,19,51.486680874592615,12,smooth,random,0,5
0,4,8,83.19437775363562,12,smooth,random,0,5
0,5,21,100.0,12,smooth,random,0,5
0,1,19,51.486680874592615,12,smooth,random,1,5
0,2,0,18.42402778905793,12,smooth,random,1,5
0,3,0,18.42402778905793,12,smooth,random,1,5
0,4,21,100.0,12,smooth,random,1,5
0,5,26,64.38602092037435,12,smooth,random,1,5
0,1,18,45.39544237243327,12,smooth,random,2,5
0,2,28,33.04080254866764,12,smooth,random,2,5
0,3,25,45.75092535464273,12,smooth,random,2,5
0,4,29,0.0,12,smooth,random,2,5
0,5,28,33.04080254866764,12,smooth,random,2,5
0,1,12,16.262352142474082,12,smooth,random,3,5
0,2,0,18.42402778905793,12,smooth,random,3,5
0,3,28,33.04080254866764,12,smooth,random,3,5
0,4,14,81.57744896305118,12,smooth,random,3,5
0,5,16,87.52740502852976,12,smooth,random,3,5
0,1,6,62.89184070580767,12,smooth,random,4,5
0,2,6,62.89184070580767,12,smooth,random,4,5
0,3,11,27.572593077073527,12,smooth,random,4,5
0,4,22,93.94512533106503,12,smooth,random,4,5
0,5,6,62.89184070580767,12,smooth,random,4,5
0,1,27,62.61286161189863,12,smooth,random,5,5
0,2,8,83.19437775363562,12,smooth,random,5,5
0,3,7,61.919002480800366,12,smooth,random,5,5
0,4,20,77.105888578032,12,smooth,random,5,5
0,5,2,23.465010754664714,12,smooth,random,5,5
0,1,22,93.94512533106503,12,smooth,random,6,5
0,2,28,33.04080254866764,12,smooth,random,6,5
0,3,29,0.0,12,smooth,random,6,5
0,4,12,16.262352142474082,12,smooth,random,6,5
0,5,3,30.53261393709023,12,smooth,random,6,5
0,1,21,100.0,12,smooth,random,7,5
0,2,28,33.04080254866764,12,smooth,random,7,5
0,3,23,63.118597572704005,12,smooth,random,7,5
0,4,29,0.0,12,smooth,random,7,5
0,5,1,26.72390127356191,12,smooth,random,7,5
0,1,0,18.42402778905793,12,smooth,random,8,5
0,2,25,45.75092535464273,12,smooth,random,8,5
0,3,10,67.50304111280592,12,smooth,random,8,5
0,4,25,45.75092535464273,12,smooth,random,8,5
0,5,19,51.486680874592615,12,smooth,random,8,5
0,1,14,81.57744896305118,12,smooth,random,9,5
0,2,4,55.52177045925577,12,smooth,random,9,5
0,3,9,93.8065457672188,12,smooth,random,9,5
0,4,6,62.89184070580767,12,smooth,random,9,5
0,5,22,93.94512533106503,12,smooth,random,9,5
0,1,23,37.007338242771816,13,smooth,random,0,5
0,2,28,89.88260295375564,13,smooth,random,0,5
0,3,14,54.74284383173352,13,smooth,random,0,5
0,4,17,38.58644272501738,13,smooth,random,0,5
0,5,3,74.23121200371932,13,smooth,random,0,5
0,1,9,0.0,13,smooth,random,1,5
0,2,8,5.743120519215126,13,smooth,random,1,5
0,3,19,30.936436431903186,13,smooth,random,1,5
0,4,11,14.594157247705375,13,smooth,random,1,5
0,5,25,82.8632772158036,13,smooth,random,1,5
0,1,26,100.0,13,smooth,random,2,5
0,2,23,37.007338242771816,13,smooth,random,2,5
0,3,25,82.8632772158036,13,smooth,random,2,5
0,4,12,26.540717331978048,13,smooth,random,2,5
0,5,5,70.96713557940727,13,smooth,random,2,5
0,1,26,100.0,13,smooth,random,3,5
0,2,11,14.594157247705375,13,smooth,random,3,5
0,3,27,99.90405403906671,13,smooth,random,3,5
0,4,11,14.594157247705375,13,smooth,random,3,5
0,5,7,24.482199016161342,13,smooth,random,3,5
0,1,18,35.58656076814153,13,smooth,random,4,5
0,2,24,56.88641647175368,13,smooth,random,4,5
0,3,15,55.28919561768265,13,smooth,random,4,5
0,4,24,56.88641647175368,13,smooth,random,4,5
0,5,3,74.23121200371932,13,smooth,random,4,5
0,1,17,38.58644272501738,13,smooth,random,5,5
0,2,13,41.81199391011647,13,smooth,random,5,5
0,3,7,24.482199016161342,13,smooth,random,5,5
0,4,5,70.96713557940727,13,smooth,random,5,5
0,5,15,55.28919561768265,13,smooth,random,5,5
0,1,25,82.8632772158036,13,smooth,random,6,5
0,2,28,89.88260295375564,13,smooth,random,6,5
0,3,16,45.88374894645986,13,smooth,random,6,5
0,4,24,56.88641647175368,13,smooth,random,6,5
0,5,27,99.90405403906671,13,smooth,random,6,5
0,1,19,30.936436431903186,13,smooth,random,7,5
0,2,17,38.58644272501738,13,smooth,random,7,5
0,3,23,37.007338242771816,13,smooth,random,7,5
0,4,15,55.28919561768265,13,smooth,random,7,5
0,5,29,76.79119631727531,13,smooth,random,7,5
0,1,16,45.88374894645986,13,smooth,random,8,5
0,2,13,41.81199391011647,13,smooth,random,8,5
0,3,19,30.936436431903186,13,smooth,random,8,5
0,4,22,26.508923482942688,13,smooth,random,8,5
0,5,3,74.23121200371932,13,smooth,random,8,5
0,1,19,30.936436431903186,13,smooth,random,9,5
0,2,17,38.58644272501738,13,smooth,random,9,5
0,3,25,82.8632772158036,13,smooth,random,9,5
0,4,15,55.28919561768265,13,smooth,random,9,5
0,5,1,76.48749721648318,13,smooth,random,9,5
0,1,26,52.1906061185611,14,smooth,random,0,5
0,2,13,47.771408561565046,14,smooth,random,0,5
0,3,12,72.37933474793951,14,smooth,random,0,5
0,4,21,41.15177411203069,14,smooth,random,0,5
0,5,24,77.65821132888406,14,smooth,random,0,5
0,1,19,60.21641643355382,14,smooth,random,1,5
0,2,9,12.78161429087331,14,smooth,random,1,5
0,3,24,77.65821132888406,14,smooth,random,1,5
0,4,25,73.09698607667117,14,smooth,random,1,5
0,5,10,32.97045236867275,14,smooth,random,1,5
0,1,17,64.29258140521318,14,smooth,random,2,5
0,2,2,96.63377520154366,14,smooth,random,2,5
0,3,2,96.63377520154366,14,smooth,random,2,5
0,4,8,5.276544012791271,14,smooth,random,2,5
0,5,18,68.90791048065594,14,smooth,random,2,5
0,1,10,32.97045236867275,14,smooth,random,3,5
0,2,27,28.977759360800825,14,smooth,random,3,5
0,3,19,60.21641643355382,14,smooth,random,3,5
0,4,0,83.01002966333915,14,smooth,random,3,5
0,5,1,100.0,14,smooth,random,3,5
0,1,23,64.82627421709266,14,smooth,random,4,5
0,2,11,62.358061580005675,14,smooth,random,4,5
0,3,27,28.977759360800825,14,smooth,random,4,5
0,4,25,73.09698607667117,14,smooth,random,4,5
0,5,19,60.21641643355382,14,smooth,random,4,5
0,1,13,47.771408561565046,14,smooth,random,5,5
0,2,3,72.54461835490879,14,smooth,random,5,5
0,3,3,72.54461835490879,14,smooth,random,5,5
0,4,17,64.29258140521318,14,smooth,random,5,5
0,5,13,47.771408561565046,14,smooth,random,5,5
0,1,11,62.358061580005675,14,smooth,random,6,5
0,2,2,96.63377520154366,14,smooth,random,6,5
0,3,6,0.0,14,smooth,random,6,5
0,4,28,25.50883699637327,14,smooth,random,6,5
0,5,16,42.44169621310078,14,smooth,random,6,5
0,1,0,83.01002966333915,14,smooth,random,7,5
0,2,8,5.276544012791271,14,smooth,random,7,5
0,3,17,64.29258140521318,14,smooth,random,7,5
0,4,10,32.97045236867275,14,smooth,random,7,5
0,5,17,64.29258140521318,14,smooth,random,7,5
0,1,7,0.5309384318958679,14,smooth,random,8,5
0,2,17,64.29258140521318,14,smooth,random,8,5
0,3,2,96.63377520154366,14,smooth,random,8,5
0,4,26,52.1906061185611,14,smooth,random,8,5
0,5,27,28.977759360800825,14,smooth,random,8,5
0,1,23,64.82627421709266,14,smooth,random,9,5
0,2,27,28.977759360800825,14,smooth,random,9,5
0,3,20,47.240773118509,14,smooth,random,9,5
0,4,9,12.78161429087331,14,smooth,random,9,5
0,5,4,41.323091981805455,14,smooth,random,9,5
0,1,22,79.24694395892841,15,smooth,random,0,5
0,2,9,49.313226748491104,15,smooth,random,0,5
0,3,3,71.9804693130805,15,smooth,random,0,5
0,4,3,71.9804693130805,15,smooth,random,0,5
0,5,4,87.56762757777075,15,smooth,random,0,5
0,1,28,0.0,15,smooth,random,1,5
0,2,1,44.241426121662315,15,smooth,random,1,5
0,3,8,58.91996171546341,15,smooth,random,1,5
0,4,15,24.770492929531816,15,smooth,random,1,5
0,5,9,49.313226748491104,15,smooth,random,1,5
0,1,28,0.0,15,smooth,random,2,5
0,2,23,59.53514037778586,15,smooth,random,2,5
0,3,26,25.280383828378856,15,smooth,random,2,5
0,4,2,56.67348055888864,15,smooth,random,2,5
0,5,29,12.331097535627483,15,smooth,random,2,5
0,1,24,42.84677673001973,15,smooth,random,3,5
0,2,0,44.24304014199201,15,smooth,random,3,5
0,3,1,44.241426121662315,15,smooth,random,3,5
0,4,24,42.84677673001973,15,smooth,random,3,5
0,5,29,12.331097535627483,15,smooth,random,3,5
0,1,4,87.56762757777075,15,smooth,random,4,5
0,2,29,12.331097535627483,15,smooth,random,4,5
0,3,22,79.24694395892841,15,smooth,random,4,5
0,4,10,49.736796564285314,15,smooth,random,4,5
0,5,5,100.0,15,smooth,random,4,5
0,1,6,97.82609206084004,15,smooth,random,5,5
0,2,28,0.0,15,smooth,random,5,5
0,3,24,42.84677673001973,15,smooth,random,5,5
0,4,0,44.24304014199201,15,smooth,random,5,5
0,5,0,44.24304014199201,15,smooth,random,5,5
0,1,23,59.53514037778586,15,smooth,random,6,5
0,2,8,58.91996171546341,15,smooth,random,6,5
0,3,12,60.78728459378355,15,smooth,random,6,5
0,4,0,44.24304014199201,15,smooth,random,6,5
0,5,7,78.97885654189625,15,smooth,random,6,5
0,1,2,56.67348055888864,15,smooth,random,7,5
0,2,16,19.995225785924177,15,smooth,random,7,5
0,3,1,44.241426121662315,15,smooth,random,7,5
0,4,26,25.280383828378856,15,smooth,random,7,5
0,5,7,78.97885654189625,15,smooth,random,7,5
0,1,28,0.0,15,smooth,random,8,5
0,2,4,87.56762757777075,15,smooth,random,8,5
0,3,29,12.331097535627483,15,smooth,random,8,5
0,4,18,65.3033023661884,15,smooth,random,8,5
0,5,2,56.67348055888864,15,smooth,random,8,5
0,1,19,88.3900592049785,15,smooth,random,9,5
0,2,20,96.93273453441724,15,smooth,random,9,5
0,3,29,12.331097535627483,15,smooth,random,9,5
0,4,14,41.41609582291167,15,smooth,random,9,5
0,5,1,44.241426121662315,15,smooth,random,9,5
0,1,6,39.862735626029355,16,smooth,random,0,5
0,2,12,63.68547507086848,16,smooth,random,0,5
0,3,26,47.12926764320833,16,smooth,random,0,5
0,4,17,29.020162837300195,16,smooth,random,0,5
0,5,4,71.56035063150914,16,smooth,random,0,5
0,1,15,82.13307932327865,16,smooth,random,1,5
0,2,21,27.051677372842992,16,smooth,random,1,5
0,3,2,77.68153252392527,16,smooth,random,1,5
0,4,9,78.00231456593052,16,smooth,random,1,5
0,5,16,52.89522702803197,16,smooth,random,1,5
0,1,16,52.89522702803197,16,smooth,random,2,5
0,2,5,49.19817602267976,16,smooth,random,2,5
0,3,7,57.1513399369037,16,smooth,random,2,5
0,4,26,47.12926764320833,16,smooth,random,2,5
0,5,13,93.23734493858716,16,smooth,random,2,5
0,1,17,29.020162837300195,16,smooth,random,3,5
0,2,11,40.44416970377967,16,smooth,random,3,5
0,3,17,29.020162837300195,16,smooth,random,3,5
0,4,10,51.17501611414308,16,smooth,random,3,5
0,5,16,52.89522702803197,16,smooth,random,3,5
0,1,22,74.86713131577437,16,smooth,random,4,5
0,2,23,96.5808389255045,16,smooth,random,4,5
0,3,13,93.23734493858716,16,smooth,random,4,5
0,4,1,57.11751508891899,16,smooth,random,4,5
0,5,0,32.61047499454057,16,smooth,random,4,5
0,1,19,4.7161605588763384,16,smooth,random,5,5
0,2,6,39.862735626029355,16,smooth,random,5,5
0,3,2,77.68153252392527,16,smooth,random,5,5
0,4,25,44.576463365994684,16,smooth,random,5,5
0,5,22,74.86713131577437,16,smooth,random,5,5
0,1,25,44.576463365994684,16,smooth,random,6,5
0,2,9,78.00231456593052,16,smooth,random,6,5
0,3,7,57.1513399369037,16,smooth,random,6,5
0,4,10,51.17501611414308,16,smooth,random,6,5
0,5,2,77.68153252392527,16,smooth,random,6,5
0,1,22,74.86713131577437,16,smooth,random,7,5
0,2,8,80.98553588281314,16,smooth,random,7,5
0,3,26,47.12926764320833,16,smooth,random,7,5
0,4,27,61.72454785436683,16,smooth,random,7,5
0,5,21,27.051677372842992,16,smooth,random,7,5
0,1,23,96.5808389255045,16,smooth,random,8,5
0,2,0,32.61047499454057,16,smooth,random,8,5
0,3,6,39.862735626029355,16,smooth,random,8,5
0,4,13,93.23734493858716,16,smooth,random,8,5
0,5,25,44.576463365994684,16,smooth,random,8,5
0,1,1,57.11751508891899,16,smooth,random,9,5
0,2,12,63.68547507086848,16,smooth,random,9,5
0,3,16,52.89522702803197,16,smooth,random,9,5
0,4,4,71.56035063150914,16,smooth,random,9,5
0,5,27,61.72454785436683,16,smooth,random,9,5
0,1,7,0.0,17,smooth,random,0,5
0,2,21,34.61831884241203,17,smooth,random,0,5
0,3,24,44.26003173023777,17,smooth,random,0,5
0,4,21,34.61831884241203,17,smooth,random,0,5
0,5,15,56.82448741063837,17,smooth,random,0,5
0,1,20,18.306259999930983,17,smooth,random,1,5
0,2,11,49.00512140646944,17,smooth,random,1,5
0,3,22,40.55175438971857,17,smooth,random,1,5
0,4,8,15.013064510701234,17,smooth,random,1,5
0,5,4,46.38155536078868,17,smooth,random,1,5
0,1,21,34.61831884241203,17,smooth,random,2,5
0,2,17,23.954692694090372,17,smooth,random,2,5
0,3,6,0.8285534327977255,17,smooth,random,2,5
0,4,27,76.92488388699894,17,smooth,random,2,5
0,5,25,51.60622356887971,17,smooth,random,2,5
0,1,3,71.11551174336252,17,smooth,random,3,5
0,2,20,18.306259999930983,17,smooth,random,3,5
0,3,26,63.908313226338095,17,smooth,random,3,5
0,4,14,48.391786123825625,17,smooth,random,3,5
0,5,27,76.92488388699894,17,smooth,random,3,5
0,1,14,48.391786123825625,17,smooth,random,4,5
0,2,1,93.58317375717077,17,smooth,random,4,5
0,3,29,73.30572322413714,17,smooth,random,4,5
0,4,3,71.11551174336252,17,smooth,random,4,5
0,5,7,0.0,17,smooth,random,4,5
0,1,1,93.58317375717077,17,smooth,random,5,5
0,2,12,36.9881222689252,17,smooth,random,5,5
0,3,28,80.9174106943249,17,smooth,random,5,5
0,4,22,40.55175438971857,17,smooth,random,5,5
0,5,9,37.996051570953455,17,smooth,random,5,5
0,1,8,15.013064510701234,17,smooth,random,6,5
0,2,11,49.00512140646944,17,smooth,random,6,5
0,3,7,0.0,17,smooth,random,6,5
0,4,10,52.58467914591911,17,smooth,random,6,5
0,5,14,48.391786123825625,17,smooth,random,6,5
0,1,4,46.38155536078868,17,smooth,random,7,5
0,2,18,5.566265097158079,17,smooth,random,7,5
0,3,0,100.0,17,smooth,random,7,5
0,4,13,35.58998516772202,17,smooth,random,7,5
0,5,20,18.306259999930983,17,smooth,random,7,5
0,1,16,46.41494230901681,17,smooth,random,8,5
0,2,20,18.306259999930983,17,smooth,random,8,5
0,3,20,18.306259999930983,17,smooth,random,8,5
0,4,2,85.23521316824683,17,smooth,random,8,5
0,5,10,52.58467914591911,17,smooth,random,8,5
0,1,4,46.38155536078868,17,smooth,random,9,5
0,2,28,80.9174106943249,17,smooth,random,9,5
0,3,24,44.26003173023777,17,smooth,random,9,5
0,4,19,3.677734720780817,17,smooth,random,9,5
0,5,14,48.391786123825625,17,smooth,random,9,5
0,1,8,47.8811242324549,18,smooth,random,0,5
0,2,15,42.78770556484276,18,smooth,random,0,5
0,3,19,0.0,18,smooth,random,0,5
0,4,1,23.080548082463395,18,smooth,random,0,5
0,5,20,6.117540453028253,18,smooth,random,0,5
0,1,21,19.241703166909545,18,smooth,random,1,5
0,2,22,40.91885760361319,18,smooth,random,1,5
0,3,14,48.30224838102971,18,smooth,random,1,5
0,4,22,40.91885760361319,18,smooth,random,1,5
0,5,21,19.241703166909545,18,smooth,random,1,5
0,1,1,23.080548082463395,18,smooth,random,2,5
0,2,18,0.8854416057688823,18,smooth,random,2,5
0,3,16,30.092878613474845,18,smooth,random,2,5
0,4,11,38.862910305436806,18,smooth,random,2,5
0,5,4,66.95789393048103,18,smooth,random,2,5
0,1,17,12.554275909305169,18,smooth,random,3,5
0,2,2,21.58213177553372,18,smooth,random,3,5
0,3,8,47.8811242324549,18,smooth,random,3,5
0,4,9,27.702370508896063,18,smooth,random,3,5
0,5,26,100.0,18,smooth,random,3,5
0,1,19,0.0,18,smooth,random,4,5
0,2,8,47.8811242324549,18,smooth,random,4,5
0,3,26,100.0,18,smooth,random,4,5
0,4,6,92.72849175069938,18,smooth,random,4,5
0,5,18,0.8854416057688823,18,smooth,random,4,5
0,1,28,82.42552670877565,18,smooth,random,5,5
0,2,29,69.93000122023717,18,smooth,random,5,5
0,3,24,87.59755949585178,18,smooth,random,5,5
0,4,6,92.72849175069938,18,smooth,random,5,5
0,5,26,100.0,18,smooth,random,5,5
0,1,10,27.13331821862329,18,smooth,random,6,5
0,2,0,32.73192451178833,18,smooth,random,6,5
0,3,9,27.702370508896063,18,smooth,random,6,5
0,4,11,38.862910305436806,18,smooth,random,6,5
0,5,5,89.05308949830344,18,smooth,random,6,5
0,1,22,40.91885760361319,18,smooth,random,7,5
0,2,3,38.82861988681735,18,smooth,random,7,5
0,3,29,69.93000122023717,18,smooth,random,7,5
0,4,8,47.8811242324549,18,smooth,random,7,5
0,5,17,12.554275909305169,18,smooth,random,7,5
0,1,29,69.93000122023717,18,smooth,random,8,5
0,2,17,12.554275909305169,18,smooth,random,8,5
0,3,23,66.49180656737889,18,smooth,random,8,5
0,4,21,19.241703166909545,18,smooth,random,8,5
0,5,19,0.0,18,smooth,random,8,5
0,1,14,48.30224838102971,18,smooth,random,9,5
0,2,29,69.93000122023717,18,smooth,random,9,5
0,3,2,21.58213177553372,18,smooth,random,9,5
0,4,5,89.05308949830344,18,smooth,random,9,5
0,5,4,66.95789393048103,18,smooth,random,9,5
0,1,24,33.415596295319766,19,smooth,random,0,5
0,2,28,10.874238587216563,19,smooth,random,0,5
0,3,22,11.44592789045094,19,smooth,random,0,5
0,4,13,65.74277842753801,19,smooth,random,0,5
0,5,10,79.74710877587763,19,smooth,random,0,5
0,1,18,15.4921375157552,19,smooth,random,1,5
0,2,4,90.5104036181655,19,smooth,random,1,5
0,3,1,45.78152871521687,19,smooth,random,1,5
0,4,17,36.62763166612521,19,smooth,random,1,5
0,5,24,33.415596295319766,19,smooth,random,1,5
0,1,2,58.17601894963366,19,smooth,random,2,5
0,2,28,10.874238587216563,19,smooth,random,2,5
0,3,21,8.066587727086448,19,smooth,random,2,5
0,4,6,93.63795160100642,19,smooth,random,2,5
0,5,15,89.02845363488477,19,smooth,random,2,5
0,1,21,8.066587727086448,19,smooth,random,3,5
0,2,25,47.258780535359094,19,smooth,random,3,5
0,3,8,84.10440112204817,19,smooth,random,3,5
0,4,27,37.128541767129235,19,smooth,random,3,5
0,5,25,47.258780535359094,19,smooth,random,3,5
0,1,29,0.0,19,smooth,random,4,5
0,2,5,100.0,19,smooth,random,4,5
0,3,26,51.853726811634836,19,smooth,random,4,5
0,4,8,84.10440112204817,19,smooth,random,4,5
0,5,13,65.74277842753801,19,smooth,random,4,5
0,1,21,8.066587727086448,19,smooth,random,5,5
0,2,6,93.63795160100642,19,smooth,random,5,5
0,3,5,100.0,19,smooth,random,5,5
0,4,26,51.853726811634836,19,smooth,random,5,5
0,5,22,11.44592789045094,19,smooth,random,5,5
0,1,10,79.74710877587763,19,smooth,random,6,5
0,2,10,79.74710877587763,19,smooth,random,6,5
0,3,28,10.874238587216563,19,smooth,random,6,5
0,4,28,10.874238587216563,19,smooth,random,6,5
0,5,16,69.97460548726052,19,smooth,random,6,5
0,1,19,11.922644934480218,19,smooth,random,7,5
0,2,10,79.74710877587763,19,smooth,random,7,5
0,3,3,72.98196937604872,19,smooth,random,7,5
0,4,26,51.853726811634836,19,smooth,random,7,5
0,5,9,86.88474042613865,19,smooth,random,7,5
0,1,9,86.88474042613865,19,smooth,random,8,5
0,2,15,89.02845363488477,19,smooth,random,8,5
0,3,8,84.10440112204817,19,smooth,random,8,5
0,4,17,36.62763166612521,19,smooth,random,8,5
0,5,19,11.922644934480218,19,smooth,random,8,5
0,1,14,82.2687881059501,19,smooth,random,9,5
0,2,4,90.5104036181655,19,smooth,random,9,5
0,3,20,10.58600963840163,19,smooth,random,9,5
0,4,23,20.525094446428692,19,smooth,random,9,5
0,5,9,86.88474042613865,19,smooth,random,9,5
0,1,3,50.296221926764474,20,smooth,random,0,5
0,2,5,14.173790767826183,20,smooth,random,0,5
0,3,0,83.69219014951959,20,smooth,random,0,5
0,4,25,52.882300250123194,20,smooth,random,0,5
0,5,8,34.02870283338342,20,smooth,random,0,5
0,1,10,49.70772499780818,20,smooth,random,1,5
0,2,6,0.0,20,smooth,random,1,5
0,3,22,77.47025507107568,20,smooth,random,1,5
0,4,20,99.92988013845073,20,smooth,random,1,5
0,5,22,77.47025507107568,20,smooth,random,1,5
0,1,4,34.90295181936148,20,smooth,random,2,5
0,2,25,52.882300250123194,20,smooth,random,2,5
